0.000000  1.000027  
0.999981  0.000038  
0.909756  0.046293  
0.852219  0.085811  
0.329481  0.426074  
0.278065  0.472723  
0.511937  0.284536  
0.243656  0.506449  
0.533943  0.269605  
0.818372  0.095456  
0.787030  0.112872  
0.584793  0.235323  
0.933456  0.034244  
0.488567  0.301505  
0.219227  0.531862  
0.960399  0.020607  
0.385119  0.379773  
0.561210  0.251321  
0.185527  0.569296  
0.721728  0.151630  
0.556145  0.255050  
0.742218  0.140003  
0.053878  0.768401  
0.981683  0.009233  
0.763130  0.128166  
0.401066  0.366894  
0.116307  0.659368  
0.065226  0.752520  
0.146265  0.617582  
0.262584  0.487602  
0.200361  0.552480  
0.087710  0.704295  
0.079033  0.718981  
0.372958  0.389310  
0.257347  0.493636  
0.366670  0.400001  
0.353313  0.405627  
0.921897  0.040122  
0.627290  0.208708  
0.137474  0.629629  
0.125584  0.646238  
0.048345  0.780793  
0.106406  0.674428  
0.344121  0.413406  
0.704558  0.161310  
0.158146  0.602810  
0.073475  0.729187  
0.005822  0.923740  
0.970534  0.015448  
0.434091  0.341202  
0.204095  0.548289  
0.737806  0.148282  
0.458589  0.323410  
0.067644  0.740566  
0.215904  0.535753  
0.617065  0.214474  
0.277480  0.473267  
0.011392  0.893344  
0.411391  0.363671  
0.830090  0.088938  
0.465080  0.318065  
0.424456  0.348578  
0.003670  0.940165  
0.769491  0.122818  
0.417608  0.353904  
0.784032  0.120550  
0.178114  0.578002  
0.335697  0.421462  
0.596259  0.227863  
0.447145  0.331767  
0.166843  0.591608  
0.642224  0.204016  
0.611542  0.223480  
0.678487  0.176323  
0.840809  0.088568  
0.000368  0.984209  
0.000611  0.975457  
0.172943  0.584177  
0.692244  0.168015  
0.043596  0.792000  
0.035320  0.812276  
0.475355  0.310887  
0.478467  0.308630  
0.442937  0.334552  
0.123223  0.649378  
0.009962  0.907001  
0.001563  0.960513  
0.007834  0.911529  
0.140190  0.626242  
0.093761  0.694229  
0.028734  0.838725  
0.164439  0.602402  
0.601208  0.224650  
0.667702  0.183554  
0.014129  0.881204  
0.022983  0.848449  
0.003394  0.950488  
0.031552  0.822857  
0.041359  0.798366  
0.700451  0.163762  
