0.000000  1.000054  
0.999996  0.000031  
0.211355  0.540310  
0.329170  0.435718  
0.153209  0.608626  
0.785515  0.117355  
0.235611  0.514642  
0.264082  0.486149  
0.507599  0.287583  
0.538302  0.266353  
0.175505  0.584936  
0.347861  0.410279  
0.139515  0.628502  
0.753722  0.131871  
0.305105  0.447730  
0.283301  0.467789  
0.469096  0.315143  
0.617046  0.214517  
0.849895  0.078193  
0.683079  0.173554  
0.095015  0.691810  
0.006021  0.944681  
0.595371  0.228437  
0.194167  0.559401  
0.109171  0.669816  
0.648318  0.194854  
0.561107  0.250980  
0.802235  0.104367  
0.488781  0.300904  
0.355183  0.404120  
0.056951  0.761412  
0.826908  0.090704  
0.001680  0.969393  
0.545781  0.265403  
0.249135  0.500905  
0.720177  0.151406  
0.040317  0.799257  
0.635083  0.203115  
0.123824  0.652136  
0.028397  0.831534  
0.458803  0.322702  
0.449241  0.329784  
0.083035  0.711909  
0.370891  0.391045  
0.047312  0.782568  
0.869155  0.067751  
0.667003  0.183342  
0.063809  0.747437  
0.113316  0.665143  
0.090602  0.699059  
0.382192  0.381834  
0.579356  0.238932  
0.067777  0.739739  
0.697481  0.164898  
0.050368  0.775603  
0.569985  0.245087  
0.662563  0.186048  
0.859035  0.073197  
0.734348  0.146152  
0.625952  0.208877  
0.074549  0.726997  
0.936079  0.032527  
0.003209  0.964435  
0.709258  0.157864  
0.986599  0.007018  
0.032465  0.819872  
0.015900  0.873972  
0.296569  0.455451  
0.738914  0.140453  
0.423964  0.349255  
0.245049  0.505023  
0.130362  0.638999  
0.814323  0.102628  
0.589099  0.232819  
0.179429  0.576628  
0.290702  0.460910  
0.006266  0.920902  
0.432107  0.342688  
0.078088  0.720624  
0.749832  0.134108  
0.924073  0.038752  
0.501405  0.291929  
0.880709  0.061575  
0.185731  0.569083  
0.494253  0.297007  
0.009786  0.901135  
0.823444  0.098819  
0.439193  0.337319  
0.373786  0.388667  
0.943315  0.028784  
0.012492  0.888298  
0.023595  0.846458  
0.127355  0.643174  
0.883758  0.059952  
0.702345  0.161973  
0.391197  0.374590  
0.893126  0.054983  
0.189675  0.564519  
0.977740  0.011477  
0.996170  0.001956  
